CustomerKey,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,email,AnnualIncome,TotalChildren,EducationLevel,Occupation
25250,Anthony,T,Walker,09-10-1962,S,M,anthony9@adventure-works.com,70000,1,Partial College,Skilled Manual
25251,Toni,J,Rodriguez,18-06-1968,S,F,toni20@adventure-works.com,70000,1,Partial College,Skilled Manual
25252,Warren,L,Zhang,02-10-1961,S,M,warren17@adventure-works.com,80000,1,Partial College,Skilled Manual
25253,Ryan,F,Miller,12-07-1981,M,M,ryan45@adventure-works.com,30000,0,High School,Skilled Manual
25254,Krystal,A,She,08-12-1981,S,F,krystal23@adventure-works.com,30000,0,High School,Skilled Manual
25255,Logan,L,Lal,24-10-1980,M,M,logan2@adventure-works.com,40000,0,High School,Skilled Manual
25256,Eric,G,Hill,25-10-1980,M,M,eric54@adventure-works.com,40000,0,High School,Skilled Manual
25257,Harold,T,Sanchez,01-04-1986,M,M,harold17@adventure-works.com,30000,0,High School,Skilled Manual
25258,Micheal,,Vazquez,10-02-1986,M,M,micheal10@adventure-works.com,30000,0,High School,Skilled Manual
25259,Ethan,,Thomas,21-03-1985,M,M,ethan44@adventure-works.com,30000,0,High School,Skilled Manual
25260,Dalton,,Howard,08-02-1984,S,M,dalton82@adventure-works.com,40000,0,High School,Skilled Manual
25261,Eduardo,A,Phillips,31-03-1984,M,M,eduardo39@adventure-works.com,40000,0,High School,Skilled Manual
25262,Andre,L,Chandra,05-03-1944,M,M,andre2@adventure-works.com,40000,2,Bachelors,Management
25263,Audrey,A,Carlson,13-03-1944,S,F,audrey20@adventure-works.com,40000,2,Bachelors,Management
25264,Wyatt,,Bryant,14-10-1982,S,M,wyatt68@adventure-works.com,40000,0,High School,Skilled Manual
25265,Hannah,J,Smith,21-08-1984,S,F,hannah1@adventure-works.com,30000,0,Partial High School,Clerical
25266,Kari,,Suri,20-10-1944,S,F,kari2@adventure-works.com,30000,2,Partial College,Clerical
25267,Arthur,E,Malhotra,18-11-1944,M,M,arthur7@adventure-works.com,40000,2,Bachelors,Management
25268,Jaime,,Andersen,11-08-1944,M,M,jaime35@adventure-works.com,60000,2,Graduate Degree,Management
25269,Tabitha,,Martin,30-09-1944,S,F,tabitha19@adventure-works.com,60000,2,Graduate Degree,Management
25270,Gloria,,Diaz,02-03-1949,M,F,gloria5@adventure-works.com,40000,2,Bachelors,Management
25271,Mario,,Shan,23-05-1960,S,M,mario8@adventure-works.com,40000,2,Bachelors,Management
25272,Edwin,J,Xu,18-09-1948,S,M,edwin13@adventure-works.com,60000,2,Graduate Degree,Management
25273,Karl,M,Rai,02-12-1948,M,M,karl18@adventure-works.com,60000,2,Graduate Degree,Management
25274,Samantha,M,Henderson,10-02-1982,S,F,samantha30@adventure-works.com,40000,0,High School,Skilled Manual
25275,Christina,,Watson,25-08-1981,S,F,christina0@adventure-works.com,40000,0,High School,Skilled Manual
25276,Mackenzie,G,Richardson,05-01-1982,S,F,mackenzie8@adventure-works.com,40000,0,Partial College,Skilled Manual
25277,Jermaine,,Fernandez,14-07-1981,S,M,jermaine14@adventure-works.com,40000,0,Partial College,Skilled Manual
25278,Brianna,B,Butler,20-06-1982,M,F,brianna59@adventure-works.com,40000,0,Partial College,Skilled Manual
25279,Jordyn,L,Barnes,07-09-1981,S,F,jordyn2@adventure-works.com,40000,0,Partial College,Skilled Manual
25280,Emily,A,Price,03-12-1981,S,F,emily25@adventure-works.com,40000,0,Partial College,Skilled Manual
25281,Jeremy,J,Allen,13-03-1981,S,M,jeremy7@adventure-works.com,40000,0,High School,Skilled Manual
25282,Gabriel,E,Perez,06-01-1985,S,M,gabriel33@adventure-works.com,50000,0,Partial College,Skilled Manual
25283,Caitlin,A,Howard,03-03-1980,S,F,caitlin9@adventure-works.com,50000,0,Partial College,Skilled Manual
25284,Allison,,Mitchell,16-06-1983,S,F,allison34@adventure-works.com,70000,0,Partial College,Skilled Manual
25285,Noah,B,Williams,30-11-1977,S,M,noah58@adventure-works.com,70000,0,Partial College,Skilled Manual
25286,Zachary,,Powell,04-03-1978,S,M,zachary7@adventure-works.com,80000,0,Bachelors,Management
25287,Paige,,Sanders,13-11-1983,S,F,paige26@adventure-works.com,80000,0,Bachelors,Management
25288,Jordyn,,Flores,08-03-1974,S,F,jordyn12@adventure-works.com,80000,0,Bachelors,Management
25289,Amanda,,Bradley,01-03-1974,S,F,amanda5@adventure-works.com,80000,0,Bachelors,Management
25290,Jackson,,Mitchell,22-04-1974,S,M,jackson41@adventure-works.com,90000,4,Bachelors,Management
25291,Marissa,,Griffin,24-10-1973,M,F,marissa16@adventure-works.com,90000,4,Bachelors,Management
25292,Eduardo,A,Adams,11-11-1972,S,M,eduardo30@adventure-works.com,120000,0,Bachelors,Management
25293,Eric,A,Gonzales,21-04-1969,M,M,eric24@adventure-works.com,80000,4,Bachelors,Management
25294,Sharon,T,Sharma,17-04-1977,S,F,sharon16@adventure-works.com,130000,0,Partial High School,Management
25295,Chad,A,Raje,01-03-1975,M,M,chad16@adventure-works.com,130000,0,Partial High School,Management
25296,Christina,R,Stewart,05-07-1962,M,F,christina21@adventure-works.com,100000,2,Partial College,Professional
25297,Devon,T,Shan,16-09-1979,S,M,devon8@adventure-works.com,30000,0,Partial College,Clerical
25298,Cedric,W,He,23-10-1985,M,M,cedric18@adventure-works.com,20000,0,Partial High School,Manual
25299,Hector,E,Romero,25-04-1986,M,M,hector7@adventure-works.com,20000,0,Partial High School,Manual
25300,Jamie,P,Ashe,30-10-1985,M,M,jamie32@adventure-works.com,20000,0,Partial High School,Manual
25301,Raul,,Black,16-11-1985,S,M,raul18@adventure-works.com,20000,0,Partial High School,Manual
25302,Manuel,,Mehta,23-11-1983,S,M,manuel12@adventure-works.com,30000,0,High School,Manual
25303,Jeremiah,C,Hernandez,24-05-1984,S,M,jeremiah13@adventure-works.com,30000,0,High School,Manual
25304,Ruben,J,Carlson,14-09-1983,S,M,ruben41@adventure-works.com,10000,0,Partial High School,Manual
25305,Ivan,H,Rodriguez,07-11-1978,M,M,ivan16@adventure-works.com,40000,1,Bachelors,Skilled Manual
25306,Glenn,A,Zeng,20-12-1984,M,M,glenn23@adventure-works.com,40000,1,Bachelors,Skilled Manual
25307,Daisy,,Hernandez,24-03-1979,M,F,daisy0@adventure-works.com,40000,1,Bachelors,Skilled Manual
25308,Lindsey,C,Tang,12-08-1977,S,F,lindsey4@adventure-works.com,30000,0,High School,Manual
25309,Karen,,Zhou,23-11-1977,S,F,karen18@adventure-works.com,30000,0,High School,Manual
25310,Janelle,A,Kapoor,08-10-1982,S,F,janelle1@adventure-works.com,10000,0,Partial High School,Manual
25311,Laura,M,Zhang,03-06-1978,M,F,laura7@adventure-works.com,40000,1,Bachelors,Skilled Manual
25312,Erik,M,Ramos,06-10-1977,M,M,erik18@adventure-works.com,40000,2,Partial College,Clerical
25313,Trevor,C,Coleman,30-10-1976,S,M,trevor5@adventure-works.com,10000,0,Partial High School,Manual
25314,Charles,J,Bell,03-05-1977,S,M,charles62@adventure-works.com,10000,0,Partial High School,Manual
25315,Cole,M,Cox,15-12-1976,S,M,cole12@adventure-works.com,10000,0,Partial High School,Manual
25316,Ronnie,M,Zhu,15-04-1977,S,M,ronnie12@adventure-works.com,20000,0,Partial High School,Manual
25317,Erick,,Garcia,20-03-1977,S,M,erick14@adventure-works.com,20000,0,Partial High School,Manual
25318,Dennis,C,Wang,21-12-1976,S,M,dennis2@adventure-works.com,20000,0,Partial High School,Manual
25319,Ruben,,Chandra,29-08-1976,M,M,ruben2@adventure-works.com,30000,0,High School,Manual
25320,Shannon,F,Hernandez,10-03-1977,S,M,shannon25@adventure-works.com,30000,0,High School,Manual
25321,Francis,,Suarez,03-03-1981,S,M,francis17@adventure-works.com,40000,2,Partial College,Clerical
25322,Tina,J,Perez,03-09-1976,S,F,tina23@adventure-works.com,40000,2,Partial College,Clerical
25323,Lance,A,Diaz,31-10-1976,M,M,lance3@adventure-works.com,40000,2,Partial College,Clerical
25324,Bethany,,Andersen,19-02-1977,S,F,bethany16@adventure-works.com,40000,2,Partial College,Clerical
25325,Wyatt,,Parker,16-08-1923,S,M,wyatt45@adventure-works.com,10000,4,Partial High School,Manual
25326,Hunter,M,Scott,02-09-1975,M,M,hunter41@adventure-works.com,40000,2,Partial College,Clerical
25327,Adam,,Simmons,08-11-1980,M,M,adam13@adventure-works.com,40000,3,Partial College,Clerical
25328,Rachel,D,Price,14-12-1979,M,F,rachel47@adventure-works.com,40000,3,Partial College,Clerical
25329,Jacquelyn,,Moreno,18-12-1979,S,F,jacquelyn6@adventure-works.com,40000,3,Partial College,Clerical
25330,Madison,T,Gonzales,21-03-1935,M,F,madison29@adventure-works.com,40000,1,Graduate Degree,Skilled Manual
25331,James,,White,31-03-1972,M,M,james85@adventure-works.com,80000,0,Graduate Degree,Skilled Manual
25332,Jackson,J,Bryant,23-01-1972,M,M,jackson20@adventure-works.com,80000,0,Graduate Degree,Skilled Manual
25333,Robert,L,Coleman,23-01-1972,S,M,robert19@adventure-works.com,80000,0,Graduate Degree,Skilled Manual
25334,Marcus,M,Gonzales,08-10-1982,M,M,marcus67@adventure-works.com,80000,0,Graduate Degree,Skilled Manual
25335,Cesar,L,Rodriguez,13-10-1959,S,M,cesar19@adventure-works.com,20000,2,Partial High School,Manual
25336,Chase,L,Cook,18-02-1960,S,M,chase22@adventure-works.com,20000,3,Partial High School,Clerical
25337,Megan,R,Washington,15-04-1960,S,F,megan62@adventure-works.com,20000,3,Partial High School,Clerical
25338,Jason,,Perez,10-04-1960,S,M,jason33@adventure-works.com,20000,3,Partial High School,Clerical
25339,Adrian,,Rivera,09-04-1965,M,M,adrian17@adventure-works.com,40000,1,Partial College,Clerical
25340,Adrian,C,James,20-05-1961,S,M,adrian1@adventure-works.com,20000,3,Partial High School,Clerical
25341,Kaitlyn,J,Cook,21-11-1960,S,F,kaitlyn51@adventure-works.com,20000,3,Partial High School,Clerical
25342,Seth,M,Hill,03-10-1966,S,M,seth30@adventure-works.com,20000,3,Partial High School,Clerical
25343,Carol,L,Simmons,19-09-1966,S,F,carol21@adventure-works.com,20000,3,Partial High School,Clerical
25344,Thomas,,Baker,24-07-1960,M,M,thomas52@adventure-works.com,30000,1,High School,Clerical
25345,Olivia,B,Powell,11-08-1961,S,F,olivia54@adventure-works.com,20000,3,Partial High School,Clerical
25346,Ian,,Gonzalez,09-02-1962,S,M,ian32@adventure-works.com,20000,3,Partial High School,Clerical
25347,Judith,D,Reed,29-11-1967,S,F,judith5@adventure-works.com,20000,3,Partial High School,Clerical
25348,Angela,M,Wood,15-01-1962,S,F,angela4@adventure-works.com,30000,2,High School,Skilled Manual
25349,Jose,S,Coleman,25-03-1962,M,M,jose29@adventure-works.com,30000,2,High School,Skilled Manual
25350,Alberto,,Alonso,24-08-1962,M,M,alberto9@adventure-works.com,20000,2,Partial High School,Clerical
25351,Jordan,,Phillips,19-10-1968,M,F,jordan34@adventure-works.com,20000,2,Partial High School,Clerical
25352,Brandon,S,Martinez,14-08-1962,M,M,brandon44@adventure-works.com,20000,2,Partial High School,Clerical
25353,Caitlin,,Stewart,16-04-1968,S,F,caitlin20@adventure-works.com,20000,2,Partial High School,Clerical
25354,Kevin,A,Hughes,13-08-1968,S,M,kevin14@adventure-works.com,20000,2,Partial High School,Clerical
25355,Richard,,Smith,01-12-1962,M,M,richard40@adventure-works.com,20000,2,Partial High School,Clerical
25356,Jonathan,A,Miller,19-10-1968,M,M,jonathan56@adventure-works.com,20000,2,Partial High School,Clerical
25357,Marcus,E,Foster,19-07-1968,M,M,marcus66@adventure-works.com,20000,2,Partial High School,Clerical
25358,Jade,,Torres,10-08-1962,S,F,jade3@adventure-works.com,20000,2,Partial High School,Clerical
25359,Alex,D,Young,24-11-1962,S,M,alex47@adventure-works.com,30000,2,High School,Skilled Manual
25360,Mason,A,James,12-09-1973,M,M,mason9@adventure-works.com,30000,2,High School,Skilled Manual
25361,Haley,T,Ross,19-12-1963,S,F,haley23@adventure-works.com,30000,2,High School,Skilled Manual
25362,Makayla,,Bailey,15-12-1969,M,F,makayla13@adventure-works.com,30000,2,High School,Skilled Manual
25363,Alexandria,E,Gray,19-08-1963,M,F,alexandria29@adventure-works.com,30000,2,High School,Skilled Manual
25364,Isaac,,Rogers,31-12-1963,M,M,isaac19@adventure-works.com,30000,2,High School,Skilled Manual
25365,Gabrielle,,Perry,21-02-1964,S,F,gabrielle30@adventure-works.com,30000,2,High School,Skilled Manual
25366,Eduardo,L,Bailey,11-08-1974,M,M,eduardo83@adventure-works.com,40000,1,Partial College,Clerical
25367,Abigail,,Torres,02-02-1965,M,F,abigail18@adventure-works.com,40000,2,Partial College,Clerical
25368,Blake,,Baker,31-12-1964,S,M,blake34@adventure-works.com,40000,2,Partial College,Clerical
25369,Evan,G,Cox,03-04-1970,S,M,evan11@adventure-works.com,40000,2,Partial College,Clerical
25370,Erin,S,Bailey,20-05-1965,S,F,erin20@adventure-works.com,40000,2,Partial College,Clerical
25371,Renee,L,Gomez,18-02-1983,M,F,renee1@adventure-works.com,50000,0,Graduate Degree,Skilled Manual
25372,Carrie,,Torres,06-05-1979,M,F,carrie11@adventure-works.com,40000,1,Graduate Degree,Skilled Manual
25373,Nichole,,Chande,04-06-1984,M,F,nichole14@adventure-works.com,40000,1,Graduate Degree,Skilled Manual
25374,Ana,,Powell,12-08-1978,S,F,ana8@adventure-works.com,40000,1,Graduate Degree,Skilled Manual
25375,Carson,J,Flores,18-09-1977,M,M,carson11@adventure-works.com,50000,1,Graduate Degree,Skilled Manual
25376,Alexis,S,Griffin,03-11-1977,M,F,alexis44@adventure-works.com,50000,1,Graduate Degree,Skilled Manual
25377,Lauren,L,Anderson,12-08-1976,M,F,lauren28@adventure-works.com,70000,1,Graduate Degree,Skilled Manual
25378,Gabriella,A,Scott,12-02-1977,M,F,gabriella37@adventure-works.com,70000,1,Graduate Degree,Skilled Manual
25379,Hailey,M,Young,06-10-1977,M,F,hailey63@adventure-works.com,50000,1,Bachelors,Skilled Manual
25380,Seth,D,Gonzales,06-08-1983,M,M,seth65@adventure-works.com,60000,1,Graduate Degree,Skilled Manual
25381,Dylan,H,Li,05-07-1977,S,M,dylan26@adventure-works.com,60000,1,Graduate Degree,Professional
25382,Richard,L,Hughes,16-03-1983,S,M,richard66@adventure-works.com,60000,1,Graduate Degree,Professional
25383,Nathan,,Walker,08-09-1975,M,M,nathan59@adventure-works.com,40000,1,Bachelors,Skilled Manual
25384,Maria,D,Cooper,15-07-1975,M,F,maria11@adventure-works.com,40000,1,Bachelors,Skilled Manual
25385,Destiny,K,Torres,03-10-1975,M,F,destiny39@adventure-works.com,40000,1,Bachelors,Skilled Manual
25386,Alexis,S,Perry,10-05-1981,M,F,alexis30@adventure-works.com,40000,1,Bachelors,Skilled Manual
25387,Stephanie,E,Brooks,29-11-1975,S,F,stephanie25@adventure-works.com,60000,1,Graduate Degree,Professional
25388,Ernest,,Hu,11-02-1975,S,M,ernest19@adventure-works.com,60000,2,Bachelors,Skilled Manual
25389,Wendy,,Sanz,11-09-1974,M,F,wendy19@adventure-works.com,60000,2,Bachelors,Skilled Manual
25390,Samantha,,Powell,24-05-1980,M,F,samantha34@adventure-works.com,60000,2,Bachelors,Skilled Manual
25391,Morgan,J,Murphy,22-09-1974,S,F,morgan53@adventure-works.com,60000,2,Bachelors,Skilled Manual
25392,Joseph,L,Moore,03-04-1975,S,M,joseph14@adventure-works.com,60000,2,Bachelors,Skilled Manual
25393,Lucas,J,Cox,10-12-1982,M,M,lucas82@adventure-works.com,60000,1,Graduate Degree,Professional
25394,Anthony,J,Garcia,03-05-1977,M,M,anthony2@adventure-works.com,60000,1,Graduate Degree,Professional
25395,Paige,K,Flores,30-10-1982,S,F,paige11@adventure-works.com,60000,1,Graduate Degree,Professional
25396,Xavier,G,Ramirez,19-08-1976,S,M,xavier73@adventure-works.com,70000,3,Graduate Degree,Professional
25397,Lucas,P,Bradley,25-10-1976,M,M,lucas50@adventure-works.com,70000,3,Graduate Degree,Professional
25398,Thomas,K,Jones,21-12-1976,S,M,thomas63@adventure-works.com,70000,3,Graduate Degree,Professional
25399,Jorge,,Leitão,10-12-1982,M,M,jorge0@adventure-works.com,70000,3,Graduate Degree,Professional
25400,Kyle,,Jai,13-04-1977,M,M,kyle28@adventure-works.com,80000,1,Graduate Degree,Professional
25401,Gabriel,C,Young,28-03-1982,M,M,gabriel46@adventure-works.com,80000,1,Graduate Degree,Professional
25402,Maria,,Hughes,17-06-1980,M,F,maria34@adventure-works.com,60000,1,Graduate Degree,Professional
25403,Jasmine,E,Clark,10-11-1974,S,F,jasmine16@adventure-works.com,60000,1,Graduate Degree,Professional
25404,José,G,Lopez,20-11-1973,S,M,josé60@adventure-works.com,70000,2,Bachelors,Skilled Manual
25405,Brandon,E,Wagner,15-10-1973,M,M,brandon21@adventure-works.com,70000,2,Bachelors,Skilled Manual
25406,Casey,,Andersen,22-03-1974,M,F,casey14@adventure-works.com,70000,2,Bachelors,Skilled Manual
25407,Tony,L,Anand,07-05-1974,S,M,tony24@adventure-works.com,70000,2,Bachelors,Skilled Manual
25408,Karen,L,Zhao,11-12-1973,M,F,karen20@adventure-works.com,70000,2,Bachelors,Skilled Manual
25409,Theodore,D,Gutierrez,16-06-1979,S,M,theodore11@adventure-works.com,70000,2,Bachelors,Skilled Manual
25410,Kaitlyn,,Ward,14-10-1979,S,F,kaitlyn59@adventure-works.com,70000,2,Bachelors,Skilled Manual
25411,Riley,,Flores,24-08-1972,S,F,riley10@adventure-works.com,40000,0,Bachelors,Professional
25412,Michael,M,Williams,09-09-1975,S,M,michael34@adventure-works.com,60000,2,Graduate Degree,Professional
25413,Zoe,,Rivera,05-12-1975,S,F,zoe15@adventure-works.com,60000,2,Graduate Degree,Professional
25414,Grace,C,Bailey,10-05-1976,M,F,grace32@adventure-works.com,70000,4,Graduate Degree,Professional
25415,Aaron,E,Evans,25-08-1975,S,M,aaron33@adventure-works.com,70000,4,Graduate Degree,Professional
25416,Jack,,Coleman,03-12-1924,M,M,jack6@adventure-works.com,20000,3,Partial High School,Clerical
25417,Savannah,,Bell,23-11-1972,S,F,savannah13@adventure-works.com,50000,2,Bachelors,Skilled Manual
25418,Alexia,,Hayes,13-04-1973,S,F,alexia19@adventure-works.com,50000,2,Bachelors,Skilled Manual
25419,Hunter,,King,08-03-1973,S,M,hunter43@adventure-works.com,50000,2,Bachelors,Skilled Manual
25420,Jordan,,Scott,21-06-1984,M,F,jordan42@adventure-works.com,50000,2,Bachelors,Skilled Manual
25421,Marcus,L,Lewis,15-03-1973,S,M,marcus22@adventure-works.com,50000,2,Bachelors,Skilled Manual
25422,Elijah,M,King,15-02-1977,M,M,elijah46@adventure-works.com,80000,3,Bachelors,Skilled Manual
25423,Jake,A,Zhou,03-02-1977,S,M,jake9@adventure-works.com,80000,3,Bachelors,Skilled Manual
25424,Ian,M,Roberts,31-01-1972,S,M,ian35@adventure-works.com,70000,0,Graduate Degree,Professional
25425,Zachary,,Diaz,06-10-1977,S,M,zachary20@adventure-works.com,70000,0,Graduate Degree,Professional
25426,Tristan,,Foster,19-09-1971,S,M,tristan16@adventure-works.com,70000,4,Graduate Degree,Professional
25427,Omar,,Zeng,19-05-1983,M,M,omar21@adventure-works.com,70000,5,Graduate Degree,Professional
25428,Victoria,,Jenkins,12-01-1975,S,F,victoria54@adventure-works.com,70000,5,Graduate Degree,Professional
25429,Candace,L,Rana,30-03-1980,S,F,candace11@adventure-works.com,80000,2,Graduate Degree,Professional
25430,Alyssa,M,Hall,03-07-1980,M,F,alyssa23@adventure-works.com,80000,3,Graduate Degree,Professional
25431,Ann,D,Sanchez,12-01-1971,S,F,ann25@adventure-works.com,40000,0,Bachelors,Professional
25432,Kellie,J,Gomez,08-02-1971,S,F,kellie1@adventure-works.com,40000,0,Bachelors,Professional
25433,Zachary,,Kumar,05-05-1971,S,M,zachary26@adventure-works.com,40000,0,Bachelors,Professional
25434,Gabriel,L,Hill,06-10-1970,S,M,gabriel44@adventure-works.com,50000,3,Bachelors,Skilled Manual
25435,Jennifer,,Turner,22-09-1970,M,F,jennifer7@adventure-works.com,50000,3,Bachelors,Skilled Manual
25436,Destiny,K,Ross,01-01-1971,S,F,destiny52@adventure-works.com,50000,3,Bachelors,Skilled Manual
25437,Adam,G,Washington,17-05-1971,M,M,adam11@adventure-works.com,50000,3,Bachelors,Skilled Manual
25438,Lauren,C,Murphy,20-04-1982,S,F,lauren6@adventure-works.com,50000,3,Bachelors,Skilled Manual
25439,Janelle,J,Arthur,14-01-1971,M,F,janelle6@adventure-works.com,50000,3,Bachelors,Skilled Manual
